-121.03448	 66.85669	 2	 1662	 
-117.93103	 66.85669	 2	 1663	 
-114.82759	 66.85669	 1	 1664	 
-111.72414	 66.85669	 1	 1665	 
-108.62070	 66.85669	 1	 1666	 
-105.51724	 66.85669	 1	 1667	 
-102.41379	 66.85669	 1	 1668	 
-99.31033	 66.85669	 1	 1669	 
-96.20691	 66.85669	 1	 1670	 
-93.10345	 66.85669	 1	 1671	 
-90.00000	 66.85669	 1	 1672	 
-86.89655	 66.85669	 1	 1673	 
-83.79309	 66.85669	 1	 1674	 
-71.37930	 66.85669	 1	 1678	 
-68.27585	 66.85669	 1	 1679	 
-65.17242	 66.85669	 1	 1680	 
-62.06897	 66.85669	 1	 1681	 
-52.75861	 66.85669	 2	 1684	 
-49.65518	 66.85669	 1	 1685	 
-46.55173	 66.85669	 1	 1686	 
-43.44827	 66.85669	 1	 1687	 
-40.34482	 66.85669	 1	 1688	 
-37.24139	 66.85669	 1	 1689	 
15.00000	 65.92165	 2	 1706	 
18.00000	 65.92165	 1	 1707	 
21.00000	 65.92165	 1	 1708	 
24.00000	 65.92165	 1	 1709	 
27.00000	 65.92165	 6	 1710	 
30.00000	 65.92165	 1	 1711	 
33.00000	 65.92165	 1	 1712	 
42.00000	 65.92165	 1	 1715	 
45.00000	 65.92165	 1	 1716	 
48.00000	 65.92165	 1	 1717	 
51.00000	 65.92165	 2	 1718	 
54.00000	 65.92165	 2	 1719	 
57.00000	 65.92165	 2	 1720	 
60.00000	 65.92165	 2	 1721	 
63.00000	 65.92165	 2	 1722	 
66.00000	 65.92165	 1	 1723	 
69.00000	 65.92165	 1	 1724	 
72.00000	 65.92165	 1	 1725	 
75.00000	 65.92165	 1	 1726	 
78.00000	 65.92165	 1	 1727	 
81.00000	 65.92165	 1	 1728	 
84.00000	 65.92165	 1	 1729	 
87.00000	 65.92165	 2	 1730	 
90.00000	 65.92165	 2	 1731	 
93.00000	 65.92165	 2	 1732	 
96.00000	 65.92165	 2	 1733	 
99.00000	 65.92165	 2	 1734	 
102.00000	 65.92165	 2	 1735	 
105.00000	 65.92165	 2	 1736	 
108.00000	 65.92165	 2	 1737	 
111.00000	 65.92165	 2	 1738	 
114.00000	 65.92165	 2	 1739	 
117.00000	 65.92165	 6	 1740	 
120.00000	 65.92165	 6	 1741	 
123.00000	 65.92165	 6	 1742	 
126.00000	 65.92165	 6	 1743	 
129.00000	 65.92165	 2	 1744	 
132.00000	 65.92165	 2	 1745	 
135.00000	 65.92165	 2	 1746	 
138.00000	 65.92165	 2	 1747	 
141.00000	 65.92165	 2	 1748	 
144.00000	 65.92165	 2	 1749	 
147.00000	 65.92165	 2	 1750	 
150.00000	 65.92165	 2	 1751	 
153.00000	 65.92165	 2	 1752	 
156.00000	 65.92165	 2	 1753	 
159.00000	 65.92165	 2	 1754	 
162.00000	 65.92165	 2	 1755	 
165.00000	 65.92165	 2	 1756	 
168.00000	 65.92165	 2	 1757	 
171.00000	 65.92165	 2	 1758	 
174.00000	 65.92165	 2	 1759	 
177.00000	 65.92165	 2	 1760	 
-180.00000	 65.92165	 2	 1761	 
-177.00000	 65.92165	 2	 1762	 
-174.00000	 65.92165	 2	 1763	 
-165.00000	 65.92165	 2	 1766	 
-162.00000	 65.92165	 2	 1767	 
-159.00000	 65.92165	 2	 1768	 
-156.00000	 65.92165	 2	 1769	 
-153.00000	 65.92165	 2	 1770	 
-150.00000	 65.92165	 2	 1771	 
-147.00000	 65.92165	 2	 1772	 
-144.00000	 65.92165	 2	 1773	 
-141.00000	 65.92165	 2	 1774	 
-138.00000	 65.92165	 1	 1775	 
-135.00000	 65.92165	 1	 1776	 
-132.00000	 65.92165	 1	 1777	 
-129.00000	 65.92165	 6	 1778	 
-126.00000	 65.92165	 6	 1779	 
-123.00000	 65.92165	 6	 1780	 
-120.00000	 65.92165	 6	 1781	 
-117.00000	 65.92165	 2	 1782	 
-114.00000	 65.92165	 2	 1783	 
-111.00000	 65.92165	 1	 1784	 
-108.00000	 65.92165	 1	 1785	 
-105.00000	 65.92165	 1	 1786	 
-102.00000	 65.92165	 1	 1787	 
-99.00000	 65.92165	 1	 1788	 
-96.00000	 65.92165	 1	 1789	 
-93.00000	 65.92165	 1	 1790	 
-90.00000	 65.92165	 1	 1791	 
-87.00000	 65.92165	 1	 1792	 
-72.00000	 65.92165	 1	 1797	 
-69.00000	 65.92165	 1	 1798	 
-63.00000	 65.92165	 1	 1800	 
-51.00000	 65.92165	 1	 1804	 
-48.00000	 65.92165	 1	 1805	 
-45.00000	 65.92165	 1	 1806	 
-42.00000	 65.92165	 1	 1807	 
-39.00000	 65.92165	 1	 1808	 
-15.00000	 65.92165	 1	 1816	 
14.51613	 64.98660	 1	 1826	 
17.41936	 64.98660	 1	 1827	 
20.32258	 64.98660	 1	 1828	 
26.12903	 64.98660	 6	 1830	 
29.03226	 64.98660	 6	 1831	 
31.93548	 64.98660	 1	 1832	 
40.64516	 64.98660	 1	 1835	 
43.54839	 64.98660	 1	 1836	 
46.45161	 64.98660	 1	 1837	 
49.35484	 64.98660	 2	 1838	 
52.25806	 64.98660	 2	 1839	 
55.16129	 64.98660	 2	 1840	 
58.06452	 64.98660	 2	 1841	 
60.96774	 64.98660	 2	 1842	 
63.87097	 64.98660	 1	 1843	 
66.77419	 64.98660	 1	 1844	 
69.67742	 64.98660	 2	 1845	 
72.58064	 64.98660	 2	 1846	 
75.48387	 64.98660	 6	 1847	 
78.38710	 64.98660	 6	 1848	 
81.29032	 64.98660	 1	 1849	 
84.19355	 64.98660	 1	 1850	 
87.09677	 64.98660	 1	 1851	 
90.00000	 64.98660	 2	 1852	 
92.90323	 64.98660	 2	 1853	 
95.80645	 64.98660	 2	 1854	 
98.70968	 64.98660	 2	 1855	 
101.61290	 64.98660	 2	 1856	 
