Lon Lat SoilCode
-111.52174377441406 50.960800170898438 2
16.744186401367188 53.765968322753906 1
116.12903594970703 64.986602783203125 6
-54.183685302734375 2.3376541137695312 4
60.491802215576172 36.934921264648438 2
-102.27273559570312 32.259616851806641 2
22.959182739257812 2.3376541137695312 2
122.72727203369141 63.116500854492188 6
-48.292694091796875 -17.298641204833984 4
69.850746154785156 31.324558258056641 3
-91.111114501953125 18.23370361328125 3
25.116279602050781 53.765968322753906 2
128 51.895858764648438 2
-31.304351806640625 72.4669189453125 1
74.634147644042969 17.298641204833984 4
-80.357147216796875 41.610218048095703 3
30.389610290527344 21.973947525024414 2
139.5 37.869979858398438 2
-23.478271484375 72.4669189453125 2
75.223876953125 31.324558258056641 2
-72.580657958984375 -7.012962818145752 4
30.857143402099609 28.519374847412109 2
149.14285278320312 61.246402740478516 2
-14.5946044921875 24.779132843017578 2
76.153846740722656 21.038887023925781 4
-67.5 -34.129737854003906 1
33 65.921646118164062 1
144.54545593261719 63.116500854492188 2
-4.090911865234375 11.688272476196289 2
80.400001525878906 23.844070434570312 4
-66.521728515625 7.9480252265930176 4
36 33.194679260253906 4
150.96774291992188 64.986602783203125 2
-2.045440673828125 11.688272476196289 2
83.283584594726562 31.324558258056641 3
-66.774200439453125 -7.012962818145752 3
38.571430206298828 28.519374847412109 1
-164.57142639160156 61.246402740478516 2
0 10.753210067749023 4
94.21875 34.129737854003906 3
-64.838714599609375 -7.012962818145752 3
40.5 -0.4675309956073761 2
-125.52632141113281 58.441242218017578 1
8.1818180084228516 11.688272476196289 2
97.627120971679688 38.805038452148438 3
-55.384613037109375 81.816841125488281 2
43.5 37.869979858398438 2
-112 51.895858764648438 2
16.666666030883789 68.726776123046875 2
102.07317352294922 17.298641204833984 4
-49.3150634765625 -25.714193344116211 4
47.076923370361328 33.194679260253906 2
-103.84616088867188 33.194679260253906 2
19.894737243652344 5.1428399085998535 2
105 60.311347961425781 2
-43.333343505859375 68.726776123046875 1
51.081081390380859 59.376296997070312 2
-105.57691955566406 45.350452423095703 2
20.28169059753418 -27.584314346313477 2
106.7796630859375 38.805038452148438 3
-49.090911865234375 -1.4025930166244507 3
52.5 37.869979858398438 4
-101.84210205078125 22.90900993347168 2
24.324323654174805 -24.779132843017578 1
116.05263519287109 -22.90900993347168 2
-47.272735595703125 -1.4025930166244507 3
53.333332061767578 68.726776123046875 6
-101.84210205078125 58.441242218017578 1
